molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4071145,CCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,4600.0
CHEMBL4086242,CCCCCCCCCCCCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O,10000.0
CHEMBL4159451,Cc1cccnc1NC(=O)[C@H](C)c1ccc(-c2ccccc2)c(F)c1,28000.0
CHEMBL4173207,Cc1cccnc1NC(=O)C(C)c1ccc(Nc2ccnc(C(F)(F)F)c2)cc1,1900.0
CHEMBL4175577,Cc1ccn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,8800.0
CHEMBL4164954,Cc1c(Br)cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,2300.0
CHEMBL4167303,Cc1c(-c2ccccc2)cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,70.0
CHEMBL4175177,COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2C)cc1,1300.0
CHEMBL4163852,O=C(NC1CCCCCC1)c1c(-c2ccccc2)ccn(Cc2ccc(F)cc2)c1=O,10000.0
CHEMBL4171735,COc1ccc(-c2ccn(Cc3ccc(F)cc3)c(=O)c2C(=O)NC2CCCCCC2)cc1,10000.0
CHEMBL4165369,O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(Br)cn(Cc2ccc(F)cc2)c1=O,10000.0
CHEMBL4173284,COc1ccc(-c2c(Br)cn(Cc3ccc(F)cc3)c(=O)c2C(=O)NC2CCCCCC2)cc1,10000.0
CHEMBL4167222,O=C(NC1CCCCCC1)c1c(-c2ccccc2)c(-c2ccccc2)cn(Cc2ccc(F)cc2)c1=O,10000.0
CHEMBL4159313,COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2-c2ccccc2)cc1,10000.0
CHEMBL4163771,Cc1ccnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,10000.0
CHEMBL4174442,Cc1c(Br)cnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,10000.0
CHEMBL4218684,S=C=NCCCCCCCCCCc1ccccc1,100000.0
CHEMBL4202707,COc1cc(NC(=O)C(=O)c2c(C)n(Cc3ccc(Cl)cc3)c3ccc(C)cc23)ccn1,10.0
CHEMBL4203175,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)c2)c1,10000.0
CHEMBL4215809,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,10000.0
CHEMBL4206416,O=C(Nc1ccc(Cl)cc1)Nc1cccc(Nc2cccc(N3CCCC3)n2)c1,10000.0
CHEMBL4210152,O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)c2)c1,10000.0
CHEMBL3341861,O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1,2100.0
CHEMBL2397148,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,260.0
CHEMBL4204424,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cc3)c2)CC1,0.6
CHEMBL4216616,O=C(Nc1ccccc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,9200.0
CHEMBL4204930,O=C(Nc1ccc(F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,4600.0
CHEMBL4212165,O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,680.0
CHEMBL4217146,O=C(NC1CCCCC1)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,10000.0
CHEMBL242459,O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,10000.0
CHEMBL4214601,O=C(NCCCCOc1ccc(C(=O)O)cc1)Nc1ccc(OC(F)(F)F)cc1,10000.0
CHEMBL4203466,O=C(Nc1ccc(Oc2ccc(C(=O)O)cc2)cc1)Nc1ccc(OC(F)(F)F)cc1,170.0
CHEMBL4208326,O=C(Nc1ccc(OC(F)(F)F)cc1)NN1CCC(Oc2ccc(C(=O)O)cc2)CC1,1800.0
CHEMBL3677989,N#Cc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,10000.0
CHEMBL4204023,O=Cc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,1100.0
CHEMBL4203223,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(CO)cc2)CC1,5800.0
CHEMBL4214874,Cc1nnc(-c2ccc(O[C@H]3CC[C@H](NC(=O)Nc4ccc(OC(F)(F)F)cc4)CC3)cc2)o1,5300.0
CHEMBL4216368,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(O)cc2)CC1,120.0
CHEMBL4211405,COc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,10000.0
CHEMBL4211919,CC(=O)Oc1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,120.0
CHEMBL4207039,NC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,70.0
CHEMBL4205926,COC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,35.0
CHEMBL4213817,CC(C)OC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,400.0
CHEMBL4215208,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)OCc3ccccc3)cc2)CC1,24.0
CHEMBL2397138,CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,170.0
CHEMBL4206149,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)NCCO)cc2)CC1,100.0
CHEMBL4211037,O=C(O)CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,130.0
CHEMBL4209593,COC(=O)CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)CC2)cc1,30.0
CHEMBL4214503,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@H](Oc2ccc(C(=O)NCc3ccccc3)cc2)CC1,1100.0
CHEMBL1552108,O=C(Nc1ccc(OC(F)(F)F)cc1)N[C@H]1CC[C@@H](Oc2ccc(C(=O)O)cc2)CC1,2800.0
CHEMBL4213030,Cc1ncccc1-c1cc(F)cc(N2C[C@H](N3CCN(c4ncccn4)CC3)CC2=O)c1,10000.0
CHEMBL4293423,CCCCCCCCCCCCC/C(=N\O)c1cc(-c2ccc(O)c(F)c2)ccc1O,8700.0
CHEMBL4284088,CCCCCCCCCCC/C(=N\O)c1cc(-c2ccc(O)c(F)c2)ccc1O,4100.0
CHEMBL4460898,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,49.0
CHEMBL4445674,O=C(Oc1cccc(Cl)c1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,10000.0
CHEMBL4451058,CC(C)CNC(=O)n1c(=O)oc2cc(C3CCN(C)CC3)ccc21,70.0
CHEMBL4533170,O=C(Oc1cccc(N2CCCCC2)c1)N1CCC(c2ccc(F)cc2)CC1,40.0
CHEMBL4570380,CN(C)c1ccc(C2CCN(C(=O)Oc3cccc(N4CCOCC4)c3)CC2)cc1,31.0
CHEMBL4435763,O=C(Oc1cccc(N2CCOCC2)c1)N1CCC(c2ccc(F)cc2)CC1,16.3
CHEMBL4438617,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(O)(c2ccccc2)CC1,172.2
CHEMBL4469144,Cc1noc(C2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)n1,147.4
CHEMBL4470750,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccncc2)CC1,131.6
CHEMBL4458978,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(N3CCCC3)cc2)CC1,3.5
CHEMBL4435546,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(N3CCC3)cc2)CC1,7.9
CHEMBL4466465,CN(C)c1ccc(C2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1,2.4
CHEMBL4438149,Cc1ccccc1C1CCN(C(=O)Oc2cccc(N3CCS(=O)(=O)CC3)c2)CC1,15.9
CHEMBL4555210,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(OCCF)cc2)CC1,21.2
CHEMBL4560889,N#Cc1ccc(C2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1,22.7
CHEMBL4440682,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(OC(F)(F)F)cc2)CC1,3.7
CHEMBL4590612,COc1ccc(C2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1,6.3
CHEMBL4437112,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(F)cc2)CC1,10.0
CHEMBL4453319,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccccc2)CC1,8.0
CHEMBL4453993,CN1CCN(c2cccc(OC(=O)N3CCC(c4ccc(F)cc4)CC3)c2)CC1,33.2
CHEMBL4558868,O=C(Oc1cncc(N2CCS(=O)(=O)CC2)c1)N1CCC(c2ccc(F)cc2)CC1,4.9
CHEMBL4471387,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccccc2)CC1,15.0
CHEMBL4566387,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccc(F)cc2)CC1,20.5
CHEMBL4582745,N#Cc1ccc(N2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1,89.3
CHEMBL4455665,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(Cc2cccc(-c3ccccc3)c2)CC1,1.9
CHEMBL4560909,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,2.3
CHEMBL4559165,CC1CN(c2ccccc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,2.6
CHEMBL4581180,C[C@@H]1CN(c2ccccc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,17.7
CHEMBL4583299,C[C@@H]1CN(c2ccc(F)cc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,11.7
CHEMBL4591794,C[C@H]1CN(c2ccc(F)cc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,72.9
CHEMBL4589999,COc1ccc(N2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)[C@H](C)C2)cc1,11.1
CHEMBL4572794,COc1ccc(N2CCN(C(=O)Oc3cccc(N4CCOCC4)c3)[C@H](C)C2)cc1,4.1
CHEMBL4543559,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1C[C@H]2C[C@@H]1CN2c1ccc(F)cc1,20.3
CHEMBL4560227,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnc1,2.2
CHEMBL4537201,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccccn1,508.0
CHEMBL4554228,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccncc1,14.0
CHEMBL4455597,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnn1,9.0
CHEMBL4575497,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cncnc1,2.6
CHEMBL4456294,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cc[nH]n1,10.0
CHEMBL4538101,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cn[nH]c1,2.6
CHEMBL4466023,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cn[nH]n1,6.0
CHEMBL4460637,Nc1ccc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,5.0
CHEMBL4533398,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(Cl)nc1,5.1
CHEMBL4562421,Nc1ncc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cc1Cl,4.0
CHEMBL4468693,Cc1cc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cnc1N,3.0
CHEMBL4577896,Nc1ncc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,2.0
CHEMBL4435842,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(-n2cccn2)nc1,6.7
CHEMBL4466424,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(-n2nccn2)nc1,3.0
CHEMBL4460120,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cnc2[nH]ccc2c1,2.2
CHEMBL1651524,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,2.6
CHEMBL4593604,O=C(COc1ccc(-c2ccccc2)cc1)Nc1cccc(-c2nc3cccnc3[nH]2)c1,13000.0
CHEMBL4446866,O=C(COc1ccc(-c2ccccc2)cc1)Nc1cccc(-c2nc3ncccc3o2)c1,630.0
CHEMBL4527720,CCC/C=C/COCC(=O)Nc1cccc(-c2nc3cccnc3[nH]2)c1,73000.0
CHEMBL4518502,CCC/C=C/COCC(=O)Nc1cccc(-c2nc3ncccc3o2)c1,17000.0
CHEMBL1482206,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,50000.0
CHEMBL4459444,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NC(C)CO,50000.0
CHEMBL3358292,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NC(CO)CO,50000.0
CHEMBL3358295,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCC(O)CO,50000.0
CHEMBL1365657,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCC(=O)O,8600.0
CHEMBL4440957,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCCO,50000.0
CHEMBL4468536,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCOCCO,50000.0
CHEMBL4523010,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)C(C)(C)C,50000.0
CHEMBL4562584,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)Cc1ccccc1,50000.0
CHEMBL4593972,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)c1ccc(F)cc1,50000.0
CHEMBL4453007,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,50000.0
CHEMBL4564609,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)c1ccc(OC(F)(F)F)cc1,50000.0
CHEMBL4436501,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,36000.0
CHEMBL4466342,CCCCc1ccc(C(=O)C2CCN(C(=O)c3ccc(F)c(O)c3)CC2)cc1,3200.0
CHEMBL4534867,CC(C)c1ccc(C(=O)C2CCN(C(=O)c3ccc(F)c(O)c3)CC2)cc1,1000.0
CHEMBL4575018,CCCCc1ccc(C(=O)C2CCN(C(=O)c3cc(O)ccc3F)CC2)cc1,10000.0
CHEMBL4536045,CC(C)c1ccc(C(=O)C2CCN(C(=O)c3cc(O)ccc3F)CC2)cc1,10000.0
CHEMBL404184,CC(C)CNC(=O)/C=C/C=C/CCCCCC/C=C/c1ccc2c(c1)OCO2,46800.0
CHEMBL4643588,COc1cccc(-c2ccc(S(=O)(=O)NC3(C)CN(C#N)C3)cc2)c1,17.8
CHEMBL4637755,COc1cccc(-c2ccc(S(=O)(=O)N3CCC34CN(C#N)C4)cc2)c1,10.2
CHEMBL4641417,COc1cccc(-c2ccc(COC3(C)CN(C#N)C3)cc2)c1,0.36
CHEMBL4641400,COc1cccc(-c2ccc(COC3(c4ccccc4)CN(C#N)C3)cc2)c1,61.0
CHEMBL4638402,COc1ccc(-c2ccc(COC3(c4cccnc4)CN(C#N)C3)c(F)c2)cc1F,2.0
CHEMBL4633233,COc1ccc(-c2ccc(COC3(C4CC4)CN(C#N)C3)c(F)c2)cc1F,1.0
CHEMBL4637658,O=C(Nc1cccc(Cl)c1)C1CCN(C(=O)c2ccc3ccccc3c2)CC1,100000.0
CHEMBL4639141,O=C(N/N=C/C1CCCCC1)c1cc2ccccc2[nH]1,18600.0
CHEMBL4641042,O=C(CCc1c[nH]c2ccccc12)N/N=C/C1CCCCC1,50000.0
CHEMBL4648803,O=C(N/N=C/C1CCCCC1)c1nc2ccccc2[nH]1,13000.0
CHEMBL4641293,O=C(N/N=C/C1CCCCC1)c1nc2ccccc2o1,27100.0
CHEMBL4644316,O=C(N/N=C/C1CCCCC1)c1cc(-c2ccccc2)[nH]n1,41300.0
CHEMBL4647358,O=C(N/N=C/C1CCCCC1)c1cc(-c2ccccc2)on1,38700.0
CHEMBL4632952,O=C(N/N=C/c1ccccc1)c1cc2ccccc2[nH]1,20600.0
CHEMBL4647239,O=C(CCc1c[nH]c2ccccc12)N/N=C/c1ccccc1,46600.0
CHEMBL4638712,O=C(N/N=C/c1ccccc1)c1nc2ccccc2[nH]1,12400.0
CHEMBL4640893,O=C(N/N=C/c1ccccc1)c1nc2ccccc2o1,25000.0
CHEMBL4632600,O=C(N/N=C/c1ccccc1)c1cc(-c2ccccc2)[nH]n1,8600.0
CHEMBL4646549,O=C(N/N=C/c1ccccc1)c1cc(-c2ccccc2)on1,46100.0
CHEMBL4637461,O=C(N/N=C/c1cccc(F)c1)c1nc2ccccc2[nH]1,27200.0
CHEMBL4637499,O=C(N/N=C/c1ccc(F)cc1)c1nc2ccccc2[nH]1,17900.0
CHEMBL4635332,O=C(N/N=C/c1cccc(Cl)c1)c1nc2ccccc2[nH]1,20100.0
CHEMBL4632649,O=C(N/N=C/c1ccc(Cl)cc1)c1nc2ccccc2[nH]1,7300.0
CHEMBL4632387,COc1ccc(/C=N/NC(=O)c2nc3ccccc3[nH]2)cc1,11500.0
CHEMBL4646590,N#Cc1ccc(/C=N/NC(=O)c2nc3ccccc3[nH]2)cc1,21100.0
CHEMBL4205534,O=C(N/N=C/c1ccc(O)cc1)c1nc2ccccc2[nH]1,24300.0
CHEMBL4644878,O=C(N/N=C/c1ccc(N2CCOCC2)cc1)c1nc2ccccc2[nH]1,29800.0
CHEMBL4634133,O=C(N/N=C/c1ccc(-c2ccccc2)cc1)c1nc2ccccc2[nH]1,10300.0
CHEMBL4642060,O=C(N/N=C/c1ccc(Oc2ccccc2)cc1)c1nc2ccccc2[nH]1,7200.0
CHEMBL4645907,O=C(N/N=C/c1ccc(OCc2ccccc2)cc1)c1nc2ccccc2[nH]1,4200.0
CHEMBL4635739,O=C(N/N=C/c1ccc2ccccc2c1)c1nc2ccccc2[nH]1,5700.0
CHEMBL4639317,O=C(N/N=C/c1ccc2[nH]ccc2c1)c1nc2ccccc2[nH]1,4000.0
CHEMBL4634935,O=C(N/N=C/c1ccc(OCc2cccc(F)c2)cc1)c1nc2ccccc2[nH]1,2800.0
CHEMBL3658400,O=C(c1ccc2c(ccn2-c2ccc(F)cc2)c1)N1CC(N2CCN(C(=O)c3nccs3)CC2)C1,4000.0
CHEMBL4637281,O=C(c1sc2cc(C(F)(F)F)ccc2c1Cl)N1CC(N2CC(N3Cc4ccccc4C3=O)C2)C1,10000.0
CHEMBL4643128,O=C(NC1CN(C2CN(C(=O)c3ccc(-c4cccc(C(F)(F)F)c4)cc3)C2)C1)c1nccs1,10000.0
CHEMBL4633650,O=C(NC1CN(C2CN(C(=O)c3ccc4nc(-c5ccccc5)oc4c3)C2)C1)c1nccs1,10000.0
CHEMBL4776735,O=C(CCCCCc1ccc(-c2ccccc2)cc1)OCc1ccc2c(c1)OCO2,27700.0
CHEMBL4780391,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2cccc(Br)c2)CC1,100000.0
CHEMBL4747200,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccccc2I)CC1,86700.0
CHEMBL4788380,Cc1ccccc1C(=O)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,100000.0
CHEMBL4282040,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2cccc(O)c2)CC1,100000.0
CHEMBL3798032,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1cccc2ccccc12,6.1
CHEMBL4742989,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Oc1ccc2ccccc2c1,2.7
CHEMBL4781803,NC(=O)c1ccc(-c2ccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)cc1,0.6
CHEMBL4761895,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(F)c1,5.3
CHEMBL4795520,CSc1ccc([C@@H](O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)cc1,5.3
CHEMBL4781418,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(C(F)(F)F)c1,5.3
CHEMBL4758878,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccccc1F,5.3
CHEMBL4779467,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(OC(F)(F)F)c1,5.3
CHEMBL4763151,N#Cc1ccc([C@@H](O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)cc1,5.3
CHEMBL4745395,N#Cc1cccc([C@@H](O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)c1,5.3
CHEMBL4779355,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccc(F)c(Cl)c1,5.3
CHEMBL4750018,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccc(Cl)c(F)c1,5.3
CHEMBL4763787,N#Cc1cc([C@@H](O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)ccc1F,5.3
CHEMBL4745765,O=C1/C(=N/c2nc3ccccc3[nH]2)c2ccccc2N1C(=O)c1ccc(Cl)cc1Cl,1490.0
CHEMBL4779298,Cc1ccc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,10000.0
CHEMBL4753891,Cc1c(Br)cc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,5900.0
CHEMBL4781952,Cc1c(Cl)cc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,5900.0
CHEMBL4760014,Cc1c(F)cc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,10000.0
CHEMBL4782654,Cc1c(-c2ccccc2)cc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,560.0
CHEMBL4781965,COc1ccc(-c2cc(C(=O)NC3CCCCCC3)c(=O)n(Cc3ccc(F)cc3)c2C)cc1,2000.0
CHEMBL4757488,Cc1c(-c2ccc(F)cc2)cc(C(=O)NC2CCCCCC2)c(=O)n1Cc1ccc(F)cc1,530.0
CHEMBL4740330,Cc1c(Br)cc(C(=O)NC2CCNCC2)c(=O)n1Cc1ccc(F)cc1,10000.0
CHEMBL4750323,CO[C@@H]1O[C@H](CNC(=O)c2cc(Br)c(C)n(Cc3ccc(F)cc3)c2=O)[C@H](O)[C@H](O)[C@H]1O,10000.0
CHEMBL4740428,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)c1cc(Br)c(C)n(Cc2ccc(F)cc2)c1=O,10000.0
CHEMBL4756103,Cc1ccc(C(=O)NC2CCCCCC2)c(OCc2ccc(F)cc2)n1,10000.0
CHEMBL4780771,Cc1nc(OCc2ccc(F)cc2)c(C(=O)NC2CCCCCC2)cc1Br,10000.0
CHEMBL4753784,COc1ccc(-c2cc(C(=O)NC3CCCCCC3)c(OCc3ccc(F)cc3)nc2C)cc1,10000.0
CHEMBL4792271,Cc1nc(OCc2ccc(F)cc2)c(C(=O)NC2CCCCCC2)cc1-c1ccc(F)cc1,10000.0
CHEMBL4755710,O=C(Nc1ccon1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,6.3
CHEMBL4756397,O=C(Nc1cnc2ccccn12)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,7333.0
CHEMBL4796192,COc1ccncc1NC(=O)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,2260.0
CHEMBL4748503,O=C(Nc1cccnc1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,4333.0
CHEMBL4760472,O=C(Nc1cnc2[nH]ccc2c1)N1CC2CC1CN2Cc1cccc(Oc2ccc(Cl)cc2)c1,17.0
CHEMBL4758524,O=C(Nc1cccnc1)N1CC2CC1CN2Cc1cccc(Oc2ccc(Cl)cc2)c1,69.0
CHEMBL4760330,O=C(Nc1ccc(-n2nccn2)nc1)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)[C@@H]2C1,287.0
CHEMBL4780073,O=C(Nc1cnc2[nH]ccc2c1)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,150.0
CHEMBL4747373,O=C(Nc1ncncc1Cl)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,2.7
CHEMBL4748150,O=C(Nc1ccc(Cl)nn1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,371.0
